ID,Male,Female,Ask Amount,Offered Equity,Valuation Requested,Deal,Verbal Uncertainty,Verbal Pos-Finance,Verbal Neg-Finance,Verbal Certainty,Verbal Pos-Happiness,Verbal Neg-Happiness,Verbal Pos-Sociability,Verbal Pos-Morality,Verbal Pos-Ability,Verbal Pos-Agency,Verbal Neg-Sociability,Verbal Neg-Morality,Verbal Neg-Ability,Verbal Neg-Agency,WPM,Word Count,Sentence Count,Face Angry,Face Disgust,Face Fear,Face Happy,Face Neutral,Face Sad,Face Surprise,Age,# Of Entrepreneurs,Ethnicity Asian,Ethnicity Black,Ethnicity Indian,Ethnicity Latino Hispanic,Ethnicity Middle Eastern,Ethnicity White,Min Pitch,Max Pitch,Mean Pitch,STD Pitch,Min Intensity,Max Intensity,Mean Intensity,STD Intensity,Jitter,Shimmer,HNR,Energy,Industry,Avg Velocity Left Hand X,STD Velocity Left Hand X,Avg Velocity Left Hand Y,STD Velocity Left Hand Y,Avg Velocity Right Hand X,STD Velocity Right Hand X,Avg Velocity Right Hand Y,STD Velocity Right Hand Y,Crossing Arms,Closed Fist,Open Palm,Pointing Up,Thumb Down,Thumb Up,Hand Distance,Left Hand Height,Right Hand Height,Open Pose
S04E06P2,0,0,250000,15,1666667,1,0,0.03125,0,0,0.65625,0.03125,0,0.06451612903,0.06451612903,0.06451612903,0,0,0,0,134.0941512,47,4,7.933751074,0.4270069109,22.19265368,18.83701868,23.15920994,23.8403307,3.610029774,31.73739496,2,0,1,0,0,0,1,152.9686421,345.5142399,222.725846,50.35330385,54.26246636,74.98792486,70.16104574,5.369566126,0.02470458808,0.1115233135,7.901908001,0.006623361169,3,0.000723091864037784,0.09898466694674499,0.000890811626938573,0.13778916794512022,-0.0006348347983597756,0.06155256830023457,0.001080790013645802,0.11469396673668909,0.03435114503816794,0.0,0.0,0.0,0.0,0.0,0.2773109243697479,0.6506024096385542,0.83125,0.12101910828025478
S04E07P0,1,0,100000,10,1000000,1,0,0.02051282051,0.01025641026,0.005128205128,0.6769230769,0.1076923077,0.04639175258,0.0618556701,0.02577319588,0.01546391753,0.01030927835,0.05154639175,0,0.005154639175,184.5413212,345,32,10.45942365,1.299654232,10.41629801,23.51355592,32.94420192,20.19066191,1.176205079,33.29255319,1,0,0,0,0,0,1,88.09374581,396.0628706,168.8575137,66.79993969,57.96163875,80.66204215,72.63283901,4.54746706,0.03070172049,0.1635996622,4.723986165,0.03357859631,1,0.00038780776077779585,0.1099574357186947,0.0007088630148610979,0.14301661742801075,-0.0005174296337548401,0.09107860160804958,0.0007341062724314088,0.1329898260132947,0.0787037037037037,0.009259259259259259,0.03333333333333333,0.0,0.025925925925925925,0.002777777777777778,0.5746031746031746,0.5009416195856874,0.5148148148148148,0.4142335766423358
S04E07P1,0,0,125000,20,625000,0,0,0.04191616766,0.01796407186,0,0.7425149701,0.1077844311,0.04848484848,0.0303030303,0.04242424242,0.07878787879,0.006060606061,0.006060606061,0,0,188.0290206,311,24,9.043185771,0.2209190262,7.156910306,43.28606482,19.27472808,18.95422618,2.063966341,35.45689655,2,0,0,0,0,0,1,135.4903355,313.8467938,207.6759261,47.49555348,57.57024763,77.81212965,72.03394174,4.614966921,0.02280215433,0.1236757638,9.303487804,0.00914116198,11,0.00033191379424784325,0.1227196333688284,0.0006992268456278687,0.0874034918926518,-0.0006273994117640364,0.10776000598400774,0.0007578949635841408,0.10037268623545718,0.07764265668849392,0.0,0.002806361085126286,0.0009354536950420954,0.0009354536950420954,0.00841908325537886,0.295662100456621,0.8159879336349924,0.7990654205607477,0.19
S04E07P2,1,0,300000,10,3000000,1,0,0.006289308176,0.01257861635,0.006289308176,0.641509434,0.106918239,0.03164556962,0.01898734177,0.05696202532,0.08860759494,0,0.03164556962,0.01265822785,0,200.1531226,305,30,8.51780865,0.1414507126,11.66997239,23.06500095,32.19807278,23.60761221,0.8000829754,32.11929507,2,0,0,0,0,0,1,108.5969667,275.4260043,164.7412218,42.39115891,58.2392179,78.47164603,72.0525351,4.388825195,0.0246858164,0.119612774,8.292256896,0.01308548535,6,-0.00031777565295879853,0.15392104581672764,-0.000922113993229008,0.1651620284302564,0.00010720155177972313,0.16849967581165703,-0.0007088176409403499,0.14912186821049858,0.08811475409836066,0.0030737704918032786,0.004098360655737705,0.0,0.0010245901639344263,0.025614754098360656,0.4468629961587708,0.7390625,0.689922480620155,0.2659235668789809
S04E07P3,1,0,60000,20,300000,0,0,0.03125,0,0,0.5625,0.15625,0.1290322581,0.06451612903,0.06451612903,0,0,0,0,0,174.7572816,69,9,8.957013165,0.3774719791,8.789088063,35.12092775,21.74778165,23.9580678,1.049650076,30.20092736,3,0,1,0,0,0,1,143.6818309,378.4009198,255.7999414,60.14054157,57.77339633,78.62870644,71.85051682,5.141960054,0.03074069003,0.1325358427,8.212050697,0.01451006223,5,-0.0006832953422300275,0.06289768556911786,-0.002645609263450873,0.08840115418281753,-0.0003527234638890931,0.07325329040225488,-0.002429565306632747,0.101418662555023,0.0,0.006430868167202572,0.0,0.012861736334405145,0.012861736334405145,0.006430868167202572,0.693950177935943,0.8930817610062893,0.9090909090909091,0.5512820512820513
S04E08P0,0,1,65000,25,260000,1,0,0,0.009345794393,0,0.7570093458,0.08411214953,0.06603773585,0.01886792453,0.04716981132,0.03773584906,0,0.06603773585,0,0,160.2760736,209,19,5.894361,0.01578008407,24.66838055,28.72079181,13.44417691,16.49741673,10.75909351,32.49895616,1,0,0,0,0,0,1,155.709199,320.0505555,225.1369661,42.76056611,53.47673213,72.94159779,68.2844834,5.275966979,0.02131079143,0.1114324334,9.288899897,0.002806602273,4,0.00012655533168035499,0.09081213947057132,0.00015668849173964327,0.11462274509241598,0.0001445316956528011,0.06760204816397432,0.0001287847296661505,0.13469759644644164,0.09144893111638955,0.0011876484560570072,0.011876484560570071,0.0,0.0011876484560570072,0.009501187648456057,0.41255006675567424,0.7288135593220338,0.7527075812274369,0.3141831238779174
S04E08P1,1,0,25000,15,166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.08450704,1,0,1.389412989,0.001206298889,22.52059073,36.5103249,34.63598434,4.676479607,0.2660028389,35,1,1,1,0,0,0,1,81.9303214,99.82450266,89.73605093,6.613785659,65.66676588,80.41806654,74.87608686,3.320641944,0.01256953356,0.2154975039,1.904319817,0.05182484372,11,-0.024521948893864953,0.11335225073405573,0.0020275294780731,0.15545954349618638,0.0024740457534790177,0.10788552251602093,5.941987037657581e-05,0.17865583498307303,0.0967741935483871,0.0,0.0,0.0,0.0,0.0,1.0,0.9565217391304348,0.9523809523809523,0.5652173913043478
S04E08P2,1,0,90000,5,1800000,1,0,0,0.05,0.025,0.5,0.175,0.05128205128,0,0,0,0,0.07692307692,0,0,132.5714286,58,7,14.03556037,0.2350267337,16.78366671,14.57276409,31.76547079,21.1572516,1.450260103,31.2,2,1,0,0,0,0,1,120.3369052,300.4099311,172.1201136,40.81550617,52.70693065,73.90517972,69.30608455,5.45577683,0.02063689359,0.1107156652,9.951637823,0.005777974277,3,0.00012323302282413924,0.05108386936248083,0.001000986132823249,0.08587676474583127,0.0014501347823042251,0.055602627057271536,0.0008904638004974597,0.10010097730561224,0.02456140350877193,0.0035087719298245615,0.0,0.0,0.0035087719298245615,0.0,0.8326996197718631,0.736318407960199,0.6802030456852792,0.19289340101522842
S04E09P0,1,0,150000,20,750000,1,0,0,0,0,0.6666666667,0.06666666667,0,0.03448275862,0,0.275862069,0,0.06896551724,0,0,93.90283665,48,4,7.756423284,0.008350196183,7.249136154,19.49105465,39.50704933,24.97191425,1.016073038,30.22082019,1,0,0,0,0,0,1,89.15298537,421.5169594,210.0111894,78.43621198,56.6685958,77.52456367,72.88136294,4.487816547,0.0400530023,0.1455814318,4.785197813,0.04984529077,7,0.0012361110800906167,0.19397904156520857,0.0031639905791208465,0.20977100456981648,-0.000981282230485913,0.2826259373097415,0.0020192175949175642,0.15348449913999587,0.0979381443298969,0.0,0.005154639175257732,0.0,0.0,0.005154639175257732,0.5588235294117647,0.8490566037735849,0.7872340425531915,0.2978723404255319
S04E09P1,1,0,150000,15,1000000,0,0,0,0,0,0.72,0.04,0,0.04347826087,0,0,0,0.04347826087,0,0,174.3444366,41,5,3.636288977,0.2690052179,17.12029671,4.69418782,63.67207832,8.528608615,2.079535375,34.1344086,1,0,0,0,0,0,1,75.85772652,560.2480227,140.777186,96.58380579,55.50080304,80.12007536,75.28789718,4.872688824,0.02675774542,0.1319638552,5.450249199,0.06066205961,8,-0.0011587175338164581,0.034331697785060934,-0.001775133221045788,0.03022061222157529,0.0011912078961082199,0.02219947946310954,-0.0012609109930370214,0.03218038564783317,0.0,0.0,0.0,0.0,0.0,0.032432432432432434,0.7658227848101266,1.0,1.0,0.19607843137254902
S04E09P2,1,0,250000,10,2500000,0,0,0,0,0,0.7368421053,0.02631578947,0,0.1351351351,0.02702702703,0,0,0.02702702703,0,0,144.5238991,64,5,14.81681563,0.04007712531,12.05120415,5.752181624,38.588604,27.57221182,1.178906356,31.94805195,2,0,1,0,0,0,1,88.64109163,322.7775114,156.9963242,62.01058762,57.92742293,80.16884131,75.2940142,4.822541006,0.02891276124,0.1234682428,5.074635778,0.04548167149,8,0.0003436577910932087,0.06019794416425375,-0.0003593784727090996,0.045784150349838064,-9.605974914728645e-05,0.06254441818955692,-0.00030083558997329586,0.043164978383536154,0.0,0.0,0.0,0.0,0.0029069767441860465,0.0,0.6169590643274854,0.5198412698412699,0.4346153846153846,0.6693548387096774
S04E09P3,0,1,250000,15,1666667,1,0,0,0,0,0.625,0,0,0.03225806452,0.03225806452,0,0,0,0,0,119.760479,50,5,21.92135086,0.9475318175,11.57623196,11.34181725,28.74512997,24.79372742,0.6742111681,40.11754967,2,1,0,0,0,0,1,141.9371561,328.0397652,215.8205817,53.13664282,57.04127747,78.02286209,73.33931598,5.542120689,0.02803067071,0.1153258233,7.576174179,0.02471337626,3,0.00020477686965814416,0.14917803655412168,0.000563544708315796,0.11828934146895403,5.600729248015272e-05,0.1305595408055438,0.0009185494738143875,0.10921875161928353,0.0125,0.0,0.0,0.0,0.0,0.0,0.7592592592592593,0.5,0.7625,0.26785714285714285
S04E10P2,1,0,100000,25,400000,0,0,0,0,0,0.7741935484,0.03225806452,0,0.03448275862,0,0.3793103448,0,0.03448275862,0,0,171.5193224,54,6,11.38496352,0.7452750006,15.87187494,5.248015167,44.14080217,21.72196782,0.8871018864,28.39393939,2,0,0,0,0,0,1,87.84602384,388.8348215,163.3427574,82.51274669,52.91972907,80.69342404,75.75125966,6.318451992,0.03187067601,0.1235832752,3.848140426,0.07587490961,5,0.00011850411401075598,0.05054337924134937,-0.00048547829775248745,0.05221731695157623,-0.0005653721883016497,0.05496130623323635,-0.0003307067296084236,0.0577741508572592,0.0,0.0,0.0,0.0,0.0,0.03663003663003663,0.19747899159663865,0.9925925925925926,0.9243697478991597,0.2
